id,name,provider,description,context_length,max_completion_tokens,input_price_per_million,output_price_per_million,is_free,supports_reasoning,supports_tools,supports_vision,supports_audio,supports_files,modality,input_modalities,output_modalities,tokenizer,is_moderated,created
mistralai/pixtral-12b,Mistral: Pixtral 12B,mistralai,"The first multi-modal, text+image-to-text model from Mistral AI. Its weights were launched via torrent: https://x.com/mistralai/status/1833758285167722836.",32768,0,0.1,0.1,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1725926400
mistralai/pixtral-large-2411,Mistral: Pixtral Large 2411,mistralai,"Pixtral Large is a 124B parameter, open-weight, multimodal model built on top of [Mistral Large 2](/mistralai/mistral-large-2411). The model is able to understand documents, charts and natural images.",131072,0,2.0,6.0,False,False,True,True,False,False,text+image->text,"text,image",text,Mistral,False,1731977388
mistralai/mistral-saba,Mistral: Saba,mistralai,"Mistral Saba is a 24B-parameter language model specifically designed for the Middle East and South Asia, delivering accurate and contextually relevant responses while maintaining efficient performance",32768,0,0.2,0.6,False,False,True,False,False,False,text->text,text,text,Mistral,False,1739803239
mistralai/voxtral-small-24b-2507,Mistral: Voxtral Small 24B 2507,mistralai,"Voxtral Small is an enhancement of Mistral Small 3, incorporating state-of-the-art audio input capabilities while retaining best-in-class text performance. It excels at speech transcription, translati",32000,0,0.1,0.3,False,False,True,False,True,False,text->text,"text,audio",text,Mistral,False,1761835144
moonshotai/kimi-dev-72b,MoonshotAI: Kimi Dev 72B,moonshotai,"Kimi-Dev-72B is an open-source large language model fine-tuned for software engineering and issue resolution tasks. Based on Qwen2.5-72B, it is optimized using large-scale reinforcement learning that ",131072,131072,0.29,1.15,False,True,False,False,False,False,text->text,text,text,Other,False,1750115909
moonshotai/kimi-k2,MoonshotAI: Kimi K2 0711,moonshotai,"Kimi K2 Instruct is a large-scale Mixture-of-Experts (MoE) language model developed by Moonshot AI, featuring 1 trillion total parameters with 32 billion active per forward pass. It is optimized for a",131072,0,0.5,2.4,False,False,True,False,False,False,text->text,text,text,Other,False,1752263252
moonshotai/kimi-k2:free,MoonshotAI: Kimi K2 0711 (free),moonshotai,"Kimi K2 Instruct is a large-scale Mixture-of-Experts (MoE) language model developed by Moonshot AI, featuring 1 trillion total parameters with 32 billion active per forward pass. It is optimized for a",32768,0,0.0,0.0,True,False,False,False,False,False,text->text,text,text,Other,True,1752263252
moonshotai/kimi-k2-0905,MoonshotAI: Kimi K2 0905,moonshotai,"Kimi K2 0905 is the September update of [Kimi K2 0711](moonshotai/kimi-k2). It is a large-scale Mixture-of-Experts (MoE) language model developed by Moonshot AI, featuring 1 trillion total parameters ",262144,262144,0.39,1.9,False,False,True,False,False,False,text->text,text,text,Other,False,1757021147
moonshotai/kimi-k2-0905:exacto,MoonshotAI: Kimi K2 0905 (exacto),moonshotai,"Kimi K2 0905 is the September update of [Kimi K2 0711](moonshotai/kimi-k2). It is a large-scale Mixture-of-Experts (MoE) language model developed by Moonshot AI, featuring 1 trillion total parameters ",262144,0,0.6,2.5,False,False,True,False,False,False,text->text,text,text,Other,False,1757021147
moonshotai/kimi-k2-thinking,MoonshotAI: Kimi K2 Thinking,moonshotai,"Kimi K2 Thinking is Moonshot AI’s most advanced open reasoning model to date, extending the K2 series into agentic, long-horizon reasoning. Built on the trillion-parameter Mixture-of-Experts (MoE) arc",262144,0,0.32,0.48,False,True,True,False,False,False,text->text,text,text,Other,False,1762440622
morph/morph-v3-fast,Morph: Morph V3 Fast,morph,"Morph's fastest apply model for code edits. ~10,500 tokens/sec with 96% accuracy for rapid code transformations.

The model requires the prompt to be in the following format: 
<instruction>{instructio",81920,38000,0.8,1.2,False,False,False,False,False,False,text->text,text,text,Other,False,1751910002
morph/morph-v3-large,Morph: Morph V3 Large,morph,"Morph's high-accuracy apply model for complex code edits. ~4,500 tokens/sec with 98% accuracy for precise code transformations.

The model requires the prompt to be in the following format: 
<instruct",262144,131072,0.9,1.9,False,False,False,False,False,False,text->text,text,text,Other,False,1751910858
neversleep/llama-3.1-lumimaid-8b,NeverSleep: Lumimaid v0.2 8B,neversleep,"Lumimaid v0.2 8B is a finetune of [Llama 3.1 8B](/models/meta-llama/llama-3.1-8b-instruct) with a ""HUGE step up dataset wise"" compared to Lumimaid v0.1. Sloppy chats output were purged.

Usage of this",32768,0,0.09,0.6,False,False,False,False,False,False,text->text,text,text,Llama3,False,1726358400
neversleep/noromaid-20b,Noromaid 20B,neversleep,"A collab between IkariDev and Undi. This merge is suitable for RP, ERP, and general knowledge.

#merge #uncensored",4096,0,1.0,1.75,False,False,False,False,False,False,text->text,text,text,Llama2,False,1700956800
nex-agi/deepseek-v3.1-nex-n1:free,Nex AGI: DeepSeek V3.1 Nex N1 (free),nex-agi,"DeepSeek V3.1 Nex-N1 is the flagship release of the Nex-N1 series — a post-trained model designed to highlight agent autonomy, tool use, and real-world productivity. 

Nex-N1 demonstrates competitive ",131072,163840,0.0,0.0,True,False,True,False,False,False,text->text,text,text,DeepSeek,False,1765204393
nousresearch/deephermes-3-mistral-24b-preview,Nous: DeepHermes 3 Mistral 24B Preview,nousresearch,"DeepHermes 3 (Mistral 24B Preview) is an instruction-tuned language model by Nous Research based on Mistral-Small-24B, designed for chat, function calling, and advanced multi-turn reasoning. It introd",32768,32768,0.02,0.1,False,True,True,False,False,False,text->text,text,text,Other,False,1746830904
nousresearch/hermes-3-llama-3.1-405b,Nous: Hermes 3 405B Instruct,nousresearch,"Hermes 3 is a generalist language model with many improvements over Hermes 2, including advanced agentic capabilities, much better roleplaying, reasoning, multi-turn conversation, long context coheren",131072,16384,1.0,1.0,False,False,False,False,False,False,text->text,text,text,Llama3,False,1723766400
nousresearch/hermes-3-llama-3.1-405b:free,Nous: Hermes 3 405B Instruct (free),nousresearch,"Hermes 3 is a generalist language model with many improvements over Hermes 2, including advanced agentic capabilities, much better roleplaying, reasoning, multi-turn conversation, long context coheren",131072,0,0.0,0.0,True,False,False,False,False,False,text->text,text,text,Llama3,False,1723766400
nousresearch/hermes-3-llama-3.1-70b,Nous: Hermes 3 70B Instruct,nousresearch,"Hermes 3 is a generalist language model with many improvements over [Hermes 2](/models/nousresearch/nous-hermes-2-mistral-7b-dpo), including advanced agentic capabilities, much better roleplaying, rea",65536,0,0.3,0.3,False,False,False,False,False,False,text->text,text,text,Llama3,False,1723939200
nousresearch/hermes-4-405b,Nous: Hermes 4 405B,nousresearch,"Hermes 4 is a large-scale reasoning model built on Meta-Llama-3.1-405B and released by Nous Research. It introduces a hybrid reasoning mode, where the model can choose to deliberate internally with <t",131072,0,1.0,3.0,False,True,False,False,False,False,text->text,text,text,Other,False,1756235463
nousresearch/hermes-4-70b,Nous: Hermes 4 70B,nousresearch,"Hermes 4 70B is a hybrid reasoning model from Nous Research, built on Meta-Llama-3.1-70B. It introduces the same hybrid mode as the larger 405B release, allowing the model to either respond directly o",131072,131072,0.11,0.38,False,True,True,False,False,False,text->text,text,text,Llama3,False,1756236182
nousresearch/hermes-2-pro-llama-3-8b,NousResearch: Hermes 2 Pro - Llama-3 8B,nousresearch,"Hermes 2 Pro is an upgraded, retrained version of Nous Hermes 2, consisting of an updated and cleaned version of the OpenHermes 2.5 Dataset, as well as a newly introduced Function Calling and JSON Mod",8192,2048,0.025,0.08,False,False,False,False,False,False,text->text,text,text,Llama3,False,1716768000
nvidia/llama-3.1-nemotron-70b-instruct,NVIDIA: Llama 3.1 Nemotron 70B Instruct,nvidia,NVIDIA's Llama 3.1 Nemotron 70B is a language model designed for generating precise and useful responses. Leveraging [Llama 3.1 70B](/models/meta-llama/llama-3.1-70b-instruct) architecture and Reinfor,131072,16384,1.2,1.2,False,False,True,False,False,False,text->text,text,text,Llama3,False,1728950400
nvidia/llama-3.1-nemotron-ultra-253b-v1,NVIDIA: Llama 3.1 Nemotron Ultra 253B v1,nvidia,"Llama-3.1-Nemotron-Ultra-253B-v1 is a large language model (LLM) optimized for advanced reasoning, human-interactive chat, retrieval-augmented generation (RAG), and tool-calling tasks. Derived from Me",131072,0,0.6,1.8,False,True,False,False,False,False,text->text,text,text,Llama3,False,1744115059
nvidia/llama-3.3-nemotron-super-49b-v1.5,NVIDIA: Llama 3.3 Nemotron Super 49B V1.5,nvidia,"Llama-3.3-Nemotron-Super-49B-v1.5 is a 49B-parameter, English-centric reasoning/chat model derived from Meta’s Llama-3.3-70B-Instruct with a 128K context. It’s post-trained for agentic workflows (RAG,",131072,0,0.1,0.4,False,True,True,False,False,False,text->text,text,text,Llama3,False,1760101395
nvidia/nemotron-3-nano-30b-a3b,NVIDIA: Nemotron 3 Nano 30B A3B,nvidia,"NVIDIA Nemotron 3 Nano 30B A3B is a small language MoE model with highest compute efficiency and accuracy for developers to build specialized agentic AI systems.

The model is fully open with open-wei",262144,262144,0.06,0.24,False,True,True,False,False,False,text->text,text,text,Other,False,1765731275
nvidia/nemotron-3-nano-30b-a3b:free,NVIDIA: Nemotron 3 Nano 30B A3B (free),nvidia,"NVIDIA Nemotron 3 Nano 30B A3B is a small language MoE model with highest compute efficiency and accuracy for developers to build specialized agentic AI systems.

The model is fully open with open-wei",256000,0,0.0,0.0,True,True,True,False,False,False,text->text,text,text,Other,False,1765731275
nvidia/nemotron-nano-12b-v2-vl,NVIDIA: Nemotron Nano 12B 2 VL,nvidia,"NVIDIA Nemotron Nano 2 VL is a 12-billion-parameter open multimodal reasoning model designed for video understanding and document intelligence. It introduces a hybrid Transformer-Mamba architecture, c",131072,0,0.2,0.6,False,True,False,True,False,False,text+image->text,"image,text,video",text,Other,False,1761675565
nvidia/nemotron-nano-12b-v2-vl:free,NVIDIA: Nemotron Nano 12B 2 VL (free),nvidia,"NVIDIA Nemotron Nano 2 VL is a 12-billion-parameter open multimodal reasoning model designed for video understanding and document intelligence. It introduces a hybrid Transformer-Mamba architecture, c",128000,128000,0.0,0.0,True,True,True,True,False,False,text+image->text,"image,text,video",text,Other,False,1761675565
nvidia/nemotron-nano-9b-v2,NVIDIA: Nemotron Nano 9B V2,nvidia,"NVIDIA-Nemotron-Nano-9B-v2 is a large language model (LLM) trained from scratch by NVIDIA, and designed as a unified model for both reasoning and non-reasoning tasks. It responds to user queries and t",131072,0,0.04,0.16,False,True,True,False,False,False,text->text,text,text,Other,False,1757106807
nvidia/nemotron-nano-9b-v2:free,NVIDIA: Nemotron Nano 9B V2 (free),nvidia,"NVIDIA-Nemotron-Nano-9B-v2 is a large language model (LLM) trained from scratch by NVIDIA, and designed as a unified model for both reasoning and non-reasoning tasks. It responds to user queries and t",128000,0,0.0,0.0,True,True,True,False,False,False,text->text,text,text,Other,False,1757106807
openai/chatgpt-4o-latest,OpenAI: ChatGPT-4o,openai,OpenAI ChatGPT 4o is continually updated by OpenAI to point to the current version of GPT-4o used by ChatGPT. It therefore differs slightly from the API version of [GPT-4o](/models/openai/gpt-4o) in t,128000,16384,5.0,15.0,False,False,False,True,False,False,text+image->text,"text,image",text,GPT,True,1723593600
openai/codex-mini,OpenAI: Codex Mini,openai,"codex-mini-latest is a fine-tuned version of o4-mini specifically for use in Codex CLI. For direct use in the API, we recommend starting with gpt-4.1.",200000,100000,1.5,6.0,False,True,True,True,False,False,text+image->text,"image,text",text,GPT,True,1747409761
openai/gpt-3.5-turbo,OpenAI: GPT-3.5 Turbo,openai,"GPT-3.5 Turbo is OpenAI's fastest model. It can understand and generate natural language or code, and is optimized for chat and traditional completion tasks.

Training data up to Sep 2021.",16385,4096,0.5,1.5,False,False,True,False,False,False,text->text,text,text,GPT,True,1685232000
openai/gpt-3.5-turbo-0613,OpenAI: GPT-3.5 Turbo (older v0613),openai,"GPT-3.5 Turbo is OpenAI's fastest model. It can understand and generate natural language or code, and is optimized for chat and traditional completion tasks.

Training data up to Sep 2021.",4095,4096,1.0,2.0,False,False,True,False,False,False,text->text,text,text,GPT,False,1706140800
openai/gpt-3.5-turbo-16k,OpenAI: GPT-3.5 Turbo 16k,openai,"This model offers four times the context length of gpt-3.5-turbo, allowing it to support approximately 20 pages of text in a single request at a higher cost. Training data: up to Sep 2021.",16385,4096,3.0,4.0,False,False,True,False,False,False,text->text,text,text,GPT,True,1693180800
openai/gpt-3.5-turbo-instruct,OpenAI: GPT-3.5 Turbo Instruct,openai,This model is a variant of GPT-3.5 Turbo tuned for instructional prompts and omitting chat-related optimizations. Training data: up to Sep 2021.,4095,4096,1.5,2.0,False,False,False,False,False,False,text->text,text,text,GPT,True,1695859200
openai/gpt-4,OpenAI: GPT-4,openai,"OpenAI's flagship model, GPT-4 is a large-scale multimodal language model capable of solving difficult problems with greater accuracy than previous models due to its broader general knowledge and adva",8191,4096,30.0,60.0,False,False,True,False,False,False,text->text,text,text,GPT,True,1685232000
openai/gpt-4-0314,OpenAI: GPT-4 (older v0314),openai,"GPT-4-0314 is the first version of GPT-4 released, with a context length of 8,192 tokens, and was supported until June 14. Training data: up to Sep 2021.",8191,4096,30.0,60.0,False,False,True,False,False,False,text->text,text,text,GPT,True,1685232000
openai/gpt-4-turbo,OpenAI: GPT-4 Turbo,openai,"The latest GPT-4 Turbo model with vision capabilities. Vision requests can now use JSON mode and function calling.

Training data: up to December 2023.",128000,4096,10.0,30.0,False,False,True,True,False,False,text+image->text,"text,image",text,GPT,True,1712620800
openai/gpt-4-1106-preview,OpenAI: GPT-4 Turbo (older v1106),openai,"The latest GPT-4 Turbo model with vision capabilities. Vision requests can now use JSON mode and function calling.

Training data: up to April 2023.",128000,4096,10.0,30.0,False,False,True,False,False,False,text->text,text,text,GPT,True,1699228800
openai/gpt-4-turbo-preview,OpenAI: GPT-4 Turbo Preview,openai,"The preview GPT-4 model with improved instruction following, JSON mode, reproducible outputs, parallel function calling, and more. Training data: up to Dec 2023.

**Note:** heavily rate limited by Ope",128000,4096,10.0,30.0,False,False,True,False,False,False,text->text,text,text,GPT,True,1706140800
openai/gpt-4.1,OpenAI: GPT-4.1,openai,"GPT-4.1 is a flagship large language model optimized for advanced instruction following, real-world software engineering, and long-context reasoning. It supports a 1 million token context window and o",1047576,32768,2.0,8.0,False,False,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1744651385
openai/gpt-4.1-mini,OpenAI: GPT-4.1 Mini,openai,GPT-4.1 Mini is a mid-sized model delivering performance competitive with GPT-4o at substantially lower latency and cost. It retains a 1 million token context window and scores 45.1% on hard instructi,1047576,32768,0.4,1.6,False,False,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1744651381
openai/gpt-4.1-nano,OpenAI: GPT-4.1 Nano,openai,"For tasks that demand low latency, GPT‑4.1 nano is the fastest and cheapest model in the GPT-4.1 series. It delivers exceptional performance at a small size with its 1 million token context window, an",1047576,32768,0.1,0.4,False,False,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1744651369
openai/gpt-4o,OpenAI: GPT-4o,openai,"GPT-4o (""o"" for ""omni"") is OpenAI's latest AI model, supporting both text and image inputs with text outputs. It maintains the intelligence level of [GPT-4 Turbo](/models/openai/gpt-4-turbo) while bei",128000,16384,2.5,10.0,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1715558400
openai/gpt-4o-2024-05-13,OpenAI: GPT-4o (2024-05-13),openai,"GPT-4o (""o"" for ""omni"") is OpenAI's latest AI model, supporting both text and image inputs with text outputs. It maintains the intelligence level of [GPT-4 Turbo](/models/openai/gpt-4-turbo) while bei",128000,4096,5.0,15.0,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1715558400
openai/gpt-4o-2024-08-06,OpenAI: GPT-4o (2024-08-06),openai,"The 2024-08-06 version of GPT-4o offers improved performance in structured outputs, with the ability to supply a JSON schema in the respone_format. Read more [here](https://openai.com/index/introducin",128000,16384,2.5,10.0,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,False,1722902400
openai/gpt-4o-2024-11-20,OpenAI: GPT-4o (2024-11-20),openai,"The 2024-11-20 version of GPT-4o offers a leveled-up creative writing ability with more natural, engaging, and tailored writing to improve relevance & readability. It’s also better at working with upl",128000,16384,2.5,10.0,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1732127594
openai/gpt-4o:extended,OpenAI: GPT-4o (extended),openai,"GPT-4o (""o"" for ""omni"") is OpenAI's latest AI model, supporting both text and image inputs with text outputs. It maintains the intelligence level of [GPT-4 Turbo](/models/openai/gpt-4-turbo) while bei",128000,64000,6.0,18.0,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1715558400
openai/gpt-4o-audio-preview,OpenAI: GPT-4o Audio,openai,The gpt-4o-audio-preview model adds support for audio inputs as prompts. This enhancement allows the model to detect nuances within audio recordings and add depth to generated user experiences. Audio ,128000,16384,2.5,10.0,False,False,True,False,True,False,text->text,"audio,text",text,GPT,True,1755233061
openai/gpt-4o-search-preview,OpenAI: GPT-4o Search Preview,openai,GPT-4o Search Previewis a specialized model for web search in Chat Completions. It is trained to understand and execute web search queries.,128000,16384,2.5,10.0,False,False,False,False,False,False,text->text,text,text,GPT,True,1741817949
openai/gpt-4o-mini,OpenAI: GPT-4o-mini,openai,"GPT-4o mini is OpenAI's newest model after [GPT-4 Omni](/models/openai/gpt-4o), supporting both text and image inputs with text outputs.

As their most advanced small model, it is many multiples more ",128000,16384,0.15,0.6,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1721260800
openai/gpt-4o-mini-2024-07-18,OpenAI: GPT-4o-mini (2024-07-18),openai,"GPT-4o mini is OpenAI's newest model after [GPT-4 Omni](/models/openai/gpt-4o), supporting both text and image inputs with text outputs.

As their most advanced small model, it is many multiples more ",128000,16384,0.15,0.6,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1721260800
openai/gpt-4o-mini-search-preview,OpenAI: GPT-4o-mini Search Preview,openai,GPT-4o mini Search Preview is a specialized model for web search in Chat Completions. It is trained to understand and execute web search queries.,128000,16384,0.15,0.6,False,False,False,False,False,False,text->text,text,text,GPT,True,1741818122
openai/gpt-5,OpenAI: GPT-5,openai,"GPT-5 is OpenAI’s most advanced model, offering major improvements in reasoning, code quality, and user experience. It is optimized for complex tasks that require step-by-step reasoning, instruction f",400000,128000,1.25,10.0,False,True,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1754587413
openai/gpt-5-chat,OpenAI: GPT-5 Chat,openai,"GPT-5 Chat is designed for advanced, natural, multimodal, and context-aware conversations for enterprise applications.",128000,16384,1.25,10.0,False,False,False,True,False,True,text+image->text,"file,image,text",text,GPT,True,1754587837
openai/gpt-5-codex,OpenAI: GPT-5 Codex,openai,"GPT-5-Codex is a specialized version of GPT-5 optimized for software engineering and coding workflows. It is designed for both interactive development sessions and long, independent execution of compl",400000,128000,1.25,10.0,False,True,True,True,False,False,text+image->text,"text,image",text,GPT,True,1758643403
openai/gpt-5-image,OpenAI: GPT-5 Image,openai,"[GPT-5](https://openrouter.ai/openai/gpt-5) Image combines OpenAI's GPT-5 model with state-of-the-art image generation capabilities. It offers major improvements in reasoning, code quality, and user e",400000,128000,10.0,10.0,False,True,True,True,False,True,text+image->text+image,"image,text,file","image,text",GPT,True,1760447986
openai/gpt-5-image-mini,OpenAI: GPT-5 Image Mini,openai,"GPT-5 Image Mini combines OpenAI's advanced language capabilities, powered by [GPT-5 Mini](https://openrouter.ai/openai/gpt-5-mini), with GPT Image 1 Mini for efficient image generation. This natively",400000,128000,2.5,2.0,False,True,True,True,False,True,text+image->text+image,"file,image,text","image,text",GPT,True,1760624583
openai/gpt-5-mini,OpenAI: GPT-5 Mini,openai,"GPT-5 Mini is a compact version of GPT-5, designed to handle lighter-weight reasoning tasks. It provides the same instruction-following and safety-tuning benefits as GPT-5, but with reduced latency an",400000,128000,0.25,2.0,False,True,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1754587407
openai/gpt-5-nano,OpenAI: GPT-5 Nano,openai,"GPT-5-Nano is the smallest and fastest variant in the GPT-5 system, optimized for developer tools, rapid interactions, and ultra-low latency environments. While limited in reasoning depth compared to ",400000,128000,0.05,0.4,False,True,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1754587402
openai/gpt-5-pro,OpenAI: GPT-5 Pro,openai,"GPT-5 Pro is OpenAI’s most advanced model, offering major improvements in reasoning, code quality, and user experience. It is optimized for complex tasks that require step-by-step reasoning, instructi",400000,128000,15.0,120.0,False,True,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1759776663
openai/gpt-5.1,OpenAI: GPT-5.1,openai,"GPT-5.1 is the latest frontier-grade model in the GPT-5 series, offering stronger general-purpose reasoning, improved instruction adherence, and a more natural conversational style compared to GPT-5. ",400000,128000,1.25,10.0,False,True,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1763060305
openai/gpt-5.1-chat,OpenAI: GPT-5.1 Chat,openai,"GPT-5.1 Chat (AKA Instant is the fast, lightweight member of the 5.1 family, optimized for low-latency chat while retaining strong general intelligence. It uses adaptive reasoning to selectively “thin",128000,16384,1.25,10.0,False,False,True,True,False,True,text+image->text,"file,image,text",text,GPT,True,1763060302
openai/gpt-5.1-codex,OpenAI: GPT-5.1-Codex,openai,"GPT-5.1-Codex is a specialized version of GPT-5.1 optimized for software engineering and coding workflows. It is designed for both interactive development sessions and long, independent execution of c",400000,128000,1.25,10.0,False,True,True,True,False,False,text+image->text,"text,image",text,GPT,True,1763060298
openai/gpt-5.1-codex-max,OpenAI: GPT-5.1-Codex-Max,openai,"GPT-5.1-Codex-Max is OpenAI’s latest agentic coding model, designed for long-running, high-context software development tasks. It is based on an updated version of the 5.1 reasoning stack and trained ",400000,128000,1.25,10.0,False,True,True,True,False,False,text+image->text,"text,image",text,GPT,True,1764878934
openai/gpt-5.1-codex-mini,OpenAI: GPT-5.1-Codex-Mini,openai,GPT-5.1-Codex-Mini is a smaller and faster version of GPT-5.1-Codex,400000,100000,0.25,2.0,False,True,True,True,False,False,text+image->text,"image,text",text,GPT,True,1763057820
openai/gpt-5.2,OpenAI: GPT-5.2,openai,"GPT-5.2 is the latest frontier-grade model in the GPT-5 series, offering stronger agentic and long context perfomance compared to GPT-5.1. It uses adaptive reasoning to allocate computation dynamicall",400000,128000,1.75,14.0,False,True,True,True,False,True,text+image->text,"file,image,text",text,GPT,True,1765389775
openai/gpt-5.2-chat,OpenAI: GPT-5.2 Chat,openai,"GPT-5.2 Chat (AKA Instant) is the fast, lightweight member of the 5.2 family, optimized for low-latency chat while retaining strong general intelligence. It uses adaptive reasoning to selectively “thi",128000,16384,1.75,14.0,False,False,True,True,False,True,text+image->text,"file,image,text",text,GPT,True,1765389783
openai/gpt-5.2-pro,OpenAI: GPT-5.2 Pro,openai,"GPT-5.2 Pro is OpenAI’s most advanced model, offering major improvements in agentic coding and long context performance over GPT-5 Pro. It is optimized for complex tasks that require step-by-step reas",400000,128000,21.0,168.0,False,True,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1765389780
openai/gpt-oss-120b,OpenAI: gpt-oss-120b,openai,"gpt-oss-120b is an open-weight, 117B-parameter Mixture-of-Experts (MoE) language model from OpenAI designed for high-reasoning, agentic, and general-purpose production use cases. It activates 5.1B par",131072,0,0.02,0.1,False,True,True,False,False,False,text->text,text,text,GPT,False,1754414231
openai/gpt-oss-120b:exacto,OpenAI: gpt-oss-120b (exacto),openai,"gpt-oss-120b is an open-weight, 117B-parameter Mixture-of-Experts (MoE) language model from OpenAI designed for high-reasoning, agentic, and general-purpose production use cases. It activates 5.1B par",131072,0,0.039,0.19,False,True,True,False,False,False,text->text,text,text,GPT,False,1754414231
openai/gpt-oss-120b:free,OpenAI: gpt-oss-120b (free),openai,"gpt-oss-120b is an open-weight, 117B-parameter Mixture-of-Experts (MoE) language model from OpenAI designed for high-reasoning, agentic, and general-purpose production use cases. It activates 5.1B par",131072,0,0.0,0.0,True,True,True,False,False,False,text->text,text,text,GPT,True,1754414231
openai/gpt-oss-20b,OpenAI: gpt-oss-20b,openai,"gpt-oss-20b is an open-weight 21B parameter model released by OpenAI under the Apache 2.0 license. It uses a Mixture-of-Experts (MoE) architecture with 3.6B active parameters per forward pass, optimiz",131072,0,0.016,0.06,False,True,True,False,False,False,text->text,text,text,GPT,False,1754414229
openai/gpt-oss-20b:free,OpenAI: gpt-oss-20b (free),openai,"gpt-oss-20b is an open-weight 21B parameter model released by OpenAI under the Apache 2.0 license. It uses a Mixture-of-Experts (MoE) architecture with 3.6B active parameters per forward pass, optimiz",131072,0,0.0,0.0,True,True,True,False,False,False,text->text,text,text,GPT,True,1754414229
openai/gpt-oss-safeguard-20b,OpenAI: gpt-oss-safeguard-20b,openai,"gpt-oss-safeguard-20b is a safety reasoning model from OpenAI built upon gpt-oss-20b. This open-weight, 21B-parameter Mixture-of-Experts (MoE) model offers lower latency for safety tasks like content ",131072,65536,0.075,0.3,False,True,True,False,False,False,text->text,text,text,GPT,False,1761752836
openai/o1,OpenAI: o1,openai,"The latest and strongest model family from OpenAI, o1 is designed to spend more time thinking before responding. The o1 model series is trained with large-scale reinforcement learning to reason using ",200000,100000,15.0,60.0,False,False,True,True,False,True,text+image->text,"text,image,file",text,GPT,True,1734459999
openai/o1-pro,OpenAI: o1-pro,openai,The o1 series of models are trained with reinforcement learning to think before they answer and perform complex reasoning. The o1-pro model uses more compute to think harder and provide consistently b,200000,100000,150.0,600.0,False,True,False,True,False,True,text+image->text,"text,image,file",text,GPT,True,1742423211
openai/o3,OpenAI: o3,openai,"o3 is a well-rounded and powerful model across domains. It sets a new standard for math, science, coding, and visual reasoning tasks. It also excels at technical writing and instruction-following. Use",200000,100000,2.0,8.0,False,True,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1744823457
openai/o3-deep-research,OpenAI: o3 Deep Research,openai,"o3-deep-research is OpenAI's advanced model for deep research, designed to tackle complex, multi-step research tasks.

Note: This model always uses the 'web_search' tool which adds additional cost.",200000,100000,10.0,40.0,False,True,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1760129661
openai/o3-mini,OpenAI: o3 Mini,openai,"OpenAI o3-mini is a cost-efficient language model optimized for STEM reasoning tasks, particularly excelling in science, mathematics, and coding.

This model supports the `reasoning_effort` parameter,",200000,100000,1.1,4.4,False,False,True,False,False,True,text->text,"text,file",text,GPT,True,1738351721
openai/o3-mini-high,OpenAI: o3 Mini High,openai,"OpenAI o3-mini-high is the same model as [o3-mini](/openai/o3-mini) with reasoning_effort set to high. 

o3-mini is a cost-efficient language model optimized for STEM reasoning tasks, particularly exc",200000,100000,1.1,4.4,False,False,True,False,False,True,text->text,"text,file",text,GPT,True,1739372611
openai/o3-pro,OpenAI: o3 Pro,openai,The o-series of models are trained with reinforcement learning to think before they answer and perform complex reasoning. The o3-pro model uses more compute to think harder and provide consistently be,200000,100000,20.0,80.0,False,True,True,True,False,True,text+image->text,"text,file,image",text,GPT,True,1749598352
openai/o4-mini,OpenAI: o4 Mini,openai,"OpenAI o4-mini is a compact reasoning model in the o-series, optimized for fast, cost-efficient performance while retaining strong multimodal and agentic capabilities. It supports tool use and demonst",200000,100000,1.1,4.4,False,True,True,True,False,True,text+image->text,"image,text,file",text,GPT,True,1744820942
openai/o4-mini-deep-research,OpenAI: o4 Mini Deep Research,openai,"o4-mini-deep-research is OpenAI's faster, more affordable deep research model—ideal for tackling complex, multi-step research tasks.

Note: This model always uses the 'web_search' tool which adds addi",200000,100000,2.0,8.0,False,True,True,True,False,True,text+image->text,"file,image,text",text,GPT,True,1760129642
openai/o4-mini-high,OpenAI: o4 Mini High,openai,"OpenAI o4-mini-high is the same model as [o4-mini](/openai/o4-mini) with reasoning_effort set to high. 

OpenAI o4-mini is a compact reasoning model in the o-series, optimized for fast, cost-efficient",200000,100000,1.1,4.4,False,True,True,True,False,True,text+image->text,"image,text,file",text,Other,True,1744824212
